iter	RMSE
636	0.001331257114
637	0.001323698237
638	0.001316182278
639	0.001308708995
640	0.001301278146
641	0.001293889488
642	0.001286542784
643	0.001279237794
644	0.001271974282
645	0.001264752012
646	0.00125757075
647	0.001250430264
648	0.001243330321
649	0.001236270691
650	0.001229251146
651	0.001222271458
652	0.001215331401
653	0.00120843075
654	0.00120156928
655	0.00119474677
656	0.001187962998
657	0.001181217744
658	0.001174510789
659	0.001167841917
660	0.001161210911
661	0.001154617555
662	0.001148061637
663	0.001141542943
664	0.001135061262
665	0.001128616385
666	0.001122208101
667	0.001115836203
668	0.001109500486
669	0.001103200742
670	0.001096936768
671	0.001090708361
672	0.001084515319
673	0.001078357441
674	0.001072234528
675	0.00106614638
676	0.001060092801
677	0.001054073594
678	0.001048088565
679	0.001042137518
680	0.001036220261
681	0.001030336602
682	0.001024486351
683	0.001018669318
684	0.001012885314
685	0.001007134151
686	0.001001415643
687	0.0009957296052
688	0.0009900758526
689	0.000984454202
690	0.0009788644711
691	0.0009733064787
692	0.0009677800446
693	0.0009622849895
694	0.0009568211354
695	0.0009513883051
696	0.0009459863224
697	0.0009406150121
698	0.0009352742001
699	0.0009299637133
700	0.0009246833794
701	0.0009194330272
702	0.0009142124866
703	0.0009090215881
704	0.0009038601636
705	0.0008987280457
706	0.0008936250679
707	0.0008885510648
708	0.0008835058719
709	0.0008784893257
710	0.0008735012633
711	0.0008685415232
712	0.0008636099445
713	0.0008587063673
714	0.0008538306326
715	0.0008489825824
716	0.0008441620593
717	0.0008393689072
718	0.0008346029706
719	0.000829864095
720	0.0008251521267
721	0.000820466913
722	0.0008158083019
723	0.0008111761425
724	0.0008065702844
725	0.0008019905784
726	0.0007974368759
727	0.0007929090294
728	0.000788406892
729	0.0007839303177
730	0.0007794791614
731	0.0007750532788
732	0.0007706525263
733	0.0007662767613
734	0.0007619258419
735	0.0007575996271
736	0.0007532979764
737	0.0007490207506
738	0.0007447678108
739	0.0007405390192
740	0.0007363342387
741	0.000732153333
742	0.0007279961664
743	0.0007238626042
744	0.0007197525124
745	0.0007156657577
746	0.0007116022076
747	0.0007075617303
748	0.0007035441948
749	0.000699549471
750	0.0006955774291
751	0.0006916279405
752	0.0006877008771
753	0.0006837961116
754	0.0006799135173
755	0.0006760529684
756	0.0006722143397
757	0.0006683975067
758	0.0006646023457
759	0.0006608287337
760	0.0006570765482
761	0.0006533456676
762	0.0006496359709
763	0.0006459473379
764	0.000642279649
765	0.0006386327852
766	0.0006350066283
767	0.0006314010607
768	0.0006278159655
769	0.0006242512265
770	0.0006207067281
771	0.0006171823553
772	0.0006136779939
773	0.0006101935303
774	0.0006067288515
775	0.0006032838451
776	0.0005998583995
777	0.0005964524036
778	0.0005930657469
779	0.0005896983196
780	0.0005863500126
781	0.0005830207172
782	0.0005797103257
783	0.0005764187305
784	0.000573145825
785	0.000569891503
786	0.0005666556591
787	0.0005634381883
788	0.0005602389863
789	0.0005570579494
790	0.0005538949744
791	0.0005507499588
792	0.0005476228005
793	0.0005445133983
794	0.0005414216513
795	0.0005383474592
796	0.0005352907223
797	0.0005322513417
798	0.0005292292186
799	0.0005262242551
800	0.0005232363538
801	0.0005202654179
802	0.0005173113508
803	0.000514374057
804	0.0005114534412
805	0.0005085494086
806	0.0005056618651
807	0.000502790717
808	0.0004999358714
809	0.0004970972355
810	0.0004942747175
811	0.0004914682257
812	0.0004886776691
813	0.0004859029573
814	0.0004831440004
815	0.0004804007088
816	0.0004776729936
817	0.0004749607664
818	0.0004722639392
819	0.0004695824246
820	0.0004669161356
821	0.0004642649858
822	0.0004616288892
823	0.0004590077604
824	0.0004564015144
825	0.0004538100666
826	0.0004512333331
827	0.0004486712303
828	0.0004461236751
829	0.0004435905849
830	0.0004410718776
831	0.0004385674715
832	0.0004360772854
833	0.0004336012386
834	0.0004311392508
835	0.0004286912422
836	0.0004262571333
837	0.0004238368454
838	0.0004214302998
839	0.0004190374186
840	0.0004166581241
841	0.0004142923393
842	0.0004119399875
843	0.0004096009922
844	0.0004072752778
845	0.0004049627688
846	0.0004026633903
847	0.0004003770676
848	0.0003981037266
849	0.0003958432937
850	0.0003935956955
851	0.0003913608592
852	0.0003891387122
853	0.0003869291826
854	0.0003847321988
855	0.0003825476894
856	0.0003803755836
857	0.0003782158111
858	0.0003760683017
859	0.0003739329859
860	0.0003718097945
861	0.0003696986585
862	0.0003675995095
863	0.0003655122795
864	0.0003634369008
865	0.0003613733061
866	0.0003593214285
867	0.0003572812015
868	0.0003552525589
869	0.0003532354349
870	0.0003512297641
871	0.0003492354815
872	0.0003472525225
873	0.0003452808227
874	0.0003433203182
875	0.0003413709454
876	0.0003394326412
877	0.0003375053427
878	0.0003355889874
879	0.0003336835132
880	0.0003317888582
881	0.0003299049611
882	0.0003280317607
883	0.0003261691964
884	0.0003243172078
885	0.0003224757347
886	0.0003206447175
887	0.0003188240968
888	0.0003170138136
889	0.0003152138092
890	0.0003134240252
891	0.0003116444036
892	0.0003098748867
893	0.0003081154171
894	0.0003063659378
895	0.000304626392
896	0.0003028967234
897	0.0003011768758
898	0.0002994667935
899	0.0002977664211
900	0.0002960757034
901	0.0002943945856
902	0.0002927230131
903	0.0002910609319
904	0.0002894082879
905	0.0002877650277
906	0.0002861310979
907	0.0002845064455
908	0.000282891018
909	0.0002812847628
910	0.0002796876279
911	0.0002780995616
912	0.0002765205123
913	0.0002749504288
914	0.0002733892603
915	0.0002718369561
916	0.0002702934659
917	0.0002687587396
918	0.0002672327275
919	0.0002657153801
920	0.0002642066482
921	0.0002627064829
922	0.0002612148355
923	0.0002597316577
924	0.0002582569013
925	0.0002567905187
926	0.0002553324621
927	0.0002538826844
928	0.0002524411386
929	0.0002510077778
930	0.0002495825556
931	0.0002481654259
932	0.0002467563426
933	0.0002453552601
934	0.000243962133
935	0.000242576916
936	0.0002411995643
937	0.0002398300332
938	0.0002384682783
939	0.0002371142554
940	0.0002357679207
941	0.0002344292305
942	0.0002330981413
943	0.0002317746101
944	0.0002304585939
945	0.00022915005
946	0.000227848936
947	0.0002265552098
948	0.0002252688293
949	0.0002239897529
950	0.0002227179391
951	0.0002214533467
952	0.0002201959346
953	0.0002189456621
954	0.0002177024886
955	0.0002164663739
956	0.0002152372779
957	0.0002140151606
958	0.0002127999825
959	0.0002115917043
960	0.0002103902866
961	0.0002091956905
962	0.0002080078774
963	0.0002068268087
964	0.0002056524461
965	0.0002044847515
966	0.0002033236871
967	0.0002021692152
968	0.0002010212985
969	0.0001998798995
970	0.0001987449815
971	0.0001976165075
972	0.000196494441
973	0.0001953787456
974	0.0001942693851
975	0.0001931663235
976	0.0001920695251
977	0.0001909789544
978	0.0001898945759
979	0.0001888163545
980	0.0001877442553
981	0.0001866782434
982	0.0001856182843
983	0.0001845643437
984	0.0001835163874
985	0.0001824743814
986	0.0001814382918
987	0.0001804080852
988	0.0001793837281
989	0.0001783651873
990	0.0001773524298
991	0.0001763454227
992	0.0001753441334
993	0.0001743485295
994	0.0001733585785
995	0.0001723742485
996	0.0001713955076
997	0.0001704223239
998	0.0001694546659
999	0.0001684925023
